ÁöÁ¡,ÁöÁ¡¸í,ÀÏ½Ã,±â¿Â(¡ÆC),Ç³Çâ(deg),Ç³¼Ó(m/s),°­¼ö·®(mm),ÇöÁö±â¾Ð(hPa),ÇØ¸é±â¾Ð(hPa),½Àµµ(%)
752,¼­±¤,2021-03-25 02:00,11.9,353.6,1.9,0,,,92.2
752,¼­±¤,2021-03-25 03:00,11.5,10.8,3.4,0,,,88.9
752,¼­±¤,2021-03-25 04:00,11.6,5.9,3.5,0,,,86.3
752,¼­±¤,2021-03-25 05:00,11.2,11.1,3.5,0,,,85
752,¼­±¤,2021-03-25 06:00,11.2,7.9,4.2,0,,,82.3
752,¼­±¤,2021-03-25 07:00,11.4,6.2,3.7,0,,,76.5
752,¼­±¤,2021-03-25 08:00,13.7,15.4,1.8,0,,,65.2
752,¼­±¤,2021-03-25 09:00,15.8,19.6,2.3,0,,,52
752,¼­±¤,2021-03-25 10:00,17.8,358,2.6,0,,,42.5
752,¼­±¤,2021-03-25 11:00,18.1,359.9,2.5,0,,,47
752,¼­±¤,2021-03-25 12:00,18.7,8.6,3.7,0,,,35.9
752,¼­±¤,2021-03-25 13:00,17.5,164.7,2.3,0,,,61.3
752,¼­±¤,2021-03-25 14:00,17.5,141.3,1.6,0,,,61.1
752,¼­±¤,2021-03-25 15:00,17.4,129.5,2.2,0,,,61
752,¼­±¤,2021-03-25 16:00,17.1,146.3,1.5,0,,,61.2
752,¼­±¤,2021-03-25 17:00,17.3,4.5,1.9,0,,,48.1
752,¼­±¤,2021-03-25 18:00,15.5,120.4,1.8,0,,,66
752,¼­±¤,2021-03-25 19:00,13.4,0,.4,0,,,73.4
752,¼­±¤,2021-03-25 20:00,10.8,28.2,1.3,0,,,85.3
752,¼­±¤,2021-03-25 21:00,10,28.3,2.4,0,,,86.5
752,¼­±¤,2021-03-25 22:00,10.7,91.1,1.9,0,,,50.9
752,¼­±¤,2021-03-25 23:00,10.7,4.9,2.3,0,,,43.5
752,¼­±¤,2021-03-26 00:00,8.1,19.1,1.3,0,,,74.4
752,¼­±¤,2021-03-26 01:00,9.9,29.8,2,0,,,50.3
752,¼­±¤,2021-03-26 02:00,10.5,23.9,2.8,0,,,42.2
752,¼­±¤,2021-03-26 03:00,10.4,25.5,3.4,0,,,48.3
752,¼­±¤,2021-03-26 04:00,11.2,20.5,2.7,0,,,43.3
752,¼­±¤,2021-03-26 05:00,10.6,28.9,3,0,,,44.1
752,¼­±¤,2021-03-26 06:00,10.3,23.8,2.9,0,,,43.4
752,¼­±¤,2021-03-26 07:00,9.8,32.9,3.2,0,,,43.2
752,¼­±¤,2021-03-26 08:00,14.6,78.9,1.7,0,,,33.8
752,¼­±¤,2021-03-26 09:00,16.7,106.5,2.5,0,,,28.6
752,¼­±¤,2021-03-26 10:00,18,138.5,3.1,0,,,35.4
752,¼­±¤,2021-03-26 11:00,18.7,145.1,3.4,0,,,46.5
752,¼­±¤,2021-03-26 12:00,19.5,131.7,4.5,0,,,28.4
752,¼­±¤,2021-03-26 13:00,19.7,144.2,3.8,0,,,27.2
752,¼­±¤,2021-03-26 14:00,19.3,143.6,4.3,0,,,27
752,¼­±¤,2021-03-26 15:00,18.9,127.2,4.7,0,,,25.7
752,¼­±¤,2021-03-26 16:00,18.2,141.6,4.7,0,,,35.5
752,¼­±¤,2021-03-26 17:00,17.1,151.6,4.9,0,,,52.4
752,¼­±¤,2021-03-26 18:00,16.2,140,4.3,0,,,63.2
752,¼­±¤,2021-03-26 19:00,15.2,121.3,2.5,0,,,66.3
752,¼­±¤,2021-03-26 20:00,14.2,107.7,2.1,0,,,62.6
752,¼­±¤,2021-03-26 21:00,14.1,108.4,2.6,0,,,63.7
752,¼­±¤,2021-03-26 22:00,14.6,115.5,3.2,0,,,64.2
752,¼­±¤,2021-03-26 23:00,14.5,121.2,3.2,0,,,64.1
752,¼­±¤,2021-03-27 00:00,14.4,124.3,3.1,0,,,67.6
752,¼­±¤,2021-03-27 01:00,14.7,137.4,3.3,0,,,72.6
752,¼­±¤,2021-03-27 02:00,14.4,144.2,4.1,0,,,78.2
752,¼­±¤,2021-03-27 03:00,14.1,132.9,3.3,0,,,77.6
752,¼­±¤,2021-03-27 04:00,14,109.6,3.7,0,,,77
752,¼­±¤,2021-03-27 05:00,15.1,133,3.5,0,,,72.5
752,¼­±¤,2021-03-27 06:00,15.7,129.6,3.9,0,,,71
752,¼­±¤,2021-03-27 07:00,16.5,123.5,4.3,0,,,72.3
752,¼­±¤,2021-03-27 08:00,17.4,129.5,4.8,0,,,74.8
752,¼­±¤,2021-03-27 09:00,17.7,137.6,5.1,0,,,77.7
752,¼­±¤,2021-03-27 10:00,18.1,138.5,6,0,,,75.1
752,¼­±¤,2021-03-27 11:00,17.5,141.9,5.3,0,,,76.8
752,¼­±¤,2021-03-27 12:00,16.8,130.1,5.5,0,,,84
752,¼­±¤,2021-03-27 13:00,15.8,153.4,5.1,9,,,93.6
752,¼­±¤,2021-03-27 14:00,16,150.3,6.2,7,,,96.5
752,¼­±¤,2021-03-27 15:00,16.3,157.6,5.3,4.5,,,96.2
752,¼­±¤,2021-03-27 16:00,16.7,155.4,5.6,3,,,95.9
752,¼­±¤,2021-03-27 17:00,16.6,173.3,5.2,4.5,,,96.5
752,¼­±¤,2021-03-27 18:00,16.5,198.6,3,12.5,,,97.2
752,¼­±¤,2021-03-27 19:00,16.6,185.4,3.4,4,,,97.4
752,¼­±¤,2021-03-27 20:00,16.7,185.1,4.7,2,,,97.9
752,¼­±¤,2021-03-27 21:00,15.9,208.8,2.8,1,,,98
752,¼­±¤,2021-03-27 22:00,15.4,221,2.7,.5,,,98.2
752,¼­±¤,2021-03-27 23:00,14.7,221.5,1.5,0,,,98.6
752,¼­±¤,2021-03-28 00:00,14.2,252.4,2,0,,,99
752,¼­±¤,2021-03-28 01:00,14.2,255.6,2.3,0,,,99
752,¼­±¤,2021-03-28 02:00,12.5,299.7,2.6,0,,,98.6
752,¼­±¤,2021-03-28 03:00,11.6,328.2,1.9,0,,,98.2
752,¼­±¤,2021-03-28 04:00,10.9,339.2,3.3,0,,,97.4
752,¼­±¤,2021-03-28 05:00,10.6,336.9,4.2,0,,,95.8
752,¼­±¤,2021-03-28 06:00,10.9,335.7,4.6,0,,,94.4
752,¼­±¤,2021-03-28 07:00,11,335.8,4.5,0,,,94.1
752,¼­±¤,2021-03-28 08:00,11.6,336.2,4.1,0,,,92.2
752,¼­±¤,2021-03-28 09:00,12.1,317.2,2.5,0,,,91.3
752,¼­±¤,2021-03-28 10:00,12.9,311.5,2,0,,,89.7
752,¼­±¤,2021-03-28 11:00,13.7,314.6,3.2,0,,,82.4
752,¼­±¤,2021-03-28 12:00,13.7,312.6,2.6,0,,,83.9
752,¼­±¤,2021-03-28 13:00,14.1,305.9,3.3,0,,,81.2
752,¼­±¤,2021-03-28 14:00,13.7,307.4,2.5,0,,,81.8
752,¼­±¤,2021-03-28 15:00,14,314.8,3.1,0,,,80.9
752,¼­±¤,2021-03-28 16:00,13.7,320.6,2.8,0,,,81
752,¼­±¤,2021-03-28 17:00,13.3,312,1.8,0,,,83.4
752,¼­±¤,2021-03-28 18:00,12.4,325.2,2.3,0,,,88.3
752,¼­±¤,2021-03-28 19:00,11.9,309.8,.7,0,,,91
752,¼­±¤,2021-03-28 20:00,12,295.2,1,0,,,92.8
752,¼­±¤,2021-03-28 21:00,11.5,279.7,.6,0,,,93.8
752,¼­±¤,2021-03-28 22:00,11.7,0,.3,0,,,94.6
752,¼­±¤,2021-03-28 23:00,11.7,203.8,.6,0,,,93.8
752,¼­±¤,2021-03-29 00:00,11.7,0,0,0,,,93.5
752,¼­±¤,2021-03-29 01:00,11.4,0,.1,0,,,95.2
752,¼­±¤,2021-03-29 02:00,11.6,358,.7,0,,,95.7
752,¼­±¤,2021-03-29 03:00,11,13,1,0,,,96.6
752,¼­±¤,2021-03-29 04:00,12.3,311.6,1,0,,,96.2
752,¼­±¤,2021-03-29 05:00,12.5,304.7,1.4,0,,,96.4
752,¼­±¤,2021-03-29 06:00,12.3,310.3,1.4,0,,,95.8
752,¼­±¤,2021-03-29 07:00,12.2,325.6,2.2,0,,,96
752,¼­±¤,2021-03-29 08:00,12.4,330.5,3.9,0,,,93.5
752,¼­±¤,2021-03-29 09:00,14.1,313.9,2.5,0,,,81.1
752,¼­±¤,2021-03-29 10:00,15.9,336,2.4,0,,,56
752,¼­±¤,2021-03-29 11:00,17.2,327.8,3.3,0,,,49.5
752,¼­±¤,2021-03-29 12:00,17.6,318,2.5,0,,,38.9
752,¼­±¤,2021-03-29 13:00,17.8,324.9,2.6,0,,,45
752,¼­±¤,2021-03-29 14:00,18.3,319.4,2.8,0,,,39.8
752,¼­±¤,2021-03-29 15:00,17.8,325.7,3.7,0,,,30.9
752,¼­±¤,2021-03-29 16:00,16.2,326.6,3.9,0,,,28.8
752,¼­±¤,2021-03-29 17:00,15.4,335.4,1.9,0,,,31.7
752,¼­±¤,2021-03-29 18:00,14.3,5.6,4.6,0,,,31.4
752,¼­±¤,2021-03-29 19:00,11.9,355.2,2.3,0,,,39.5
752,¼­±¤,2021-03-29 20:00,12.6,357.2,2.9,0,,,28
752,¼­±¤,2021-03-29 21:00,10.6,38.9,1.8,0,,,46.7
752,¼­±¤,2021-03-29 22:00,10.4,33.7,1.7,0,,,73
752,¼­±¤,2021-03-29 23:00,10.5,31.2,2.2,0,,,42.4
752,¼­±¤,2021-03-30 00:00,9.7,29,2.2,0,,,56
752,¼­±¤,2021-03-30 01:00,11,20.6,2.1,0,,,42.8
752,¼­±¤,2021-03-30 02:00,10.7,32.4,2,0,,,37
752,¼­±¤,2021-03-30 03:00,10.3,26,1.7,0,,,55.9
752,¼­±¤,2021-03-30 04:00,11.1,29.9,1.7,0,,,47.1
752,¼­±¤,2021-03-30 05:00,10.2,38.3,2.5,0,,,51.7
752,¼­±¤,2021-03-30 06:00,11.5,14.8,2.7,0,,,32.3
752,¼­±¤,2021-03-30 07:00,11,52.8,1.6,0,,,36.1
752,¼­±¤,2021-03-30 08:00,12.3,355.7,3,0,,,57.6
752,¼­±¤,2021-03-30 09:00,13.7,358.4,5.5,0,,,55.6
752,¼­±¤,2021-03-30 10:00,17.8,15,2,0,,,40
752,¼­±¤,2021-03-30 11:00,18,7.4,3.2,0,,,31.1
752,¼­±¤,2021-03-30 12:00,19.2,12.4,3.7,0,,,27.6
752,¼­±¤,2021-03-30 13:00,19.3,164.9,2.4,0,,,39.7
752,¼­±¤,2021-03-30 14:00,18.1,184.6,2.4,0,,,44.2
752,¼­±¤,2021-03-30 15:00,19.1,236.1,.7,0,,,42.1
752,¼­±¤,2021-03-30 16:00,18.1,355.4,3.4,0,,,36.9
752,¼­±¤,2021-03-30 17:00,15.6,351.1,5.1,0,,,47.9
752,¼­±¤,2021-03-30 18:00,16.3,44.3,2.5,0,,,46.4
752,¼­±¤,2021-03-30 19:00,14.4,112.7,1.3,0,,,64.2
752,¼­±¤,2021-03-30 20:00,13.2,97,1.3,0,,,69.8
752,¼­±¤,2021-03-30 21:00,11.1,57.6,1.6,0,,,81.6
752,¼­±¤,2021-03-30 22:00,10.9,46.1,1.9,0,,,82.1
752,¼­±¤,2021-03-30 23:00,10.5,41.6,2.2,0,,,62.5
752,¼­±¤,2021-03-31 00:00,9.3,30.7,1.8,0,,,62.2
752,¼­±¤,2021-03-31 01:00,9.5,5.6,1.5,0,,,58.6
752,¼­±¤,2021-03-31 02:00,8.9,17.5,1.1,0,,,70.2
752,¼­±¤,2021-03-31 03:00,10,36.8,2.6,0,,,58.6
752,¼­±¤,2021-03-31 04:00,9.6,72.4,1,0,,,56.2
752,¼­±¤,2021-03-31 05:00,10.8,43.2,1.8,0,,,49.4
752,¼­±¤,2021-03-31 06:00,12.7,31.8,1,0,,,39.3
752,¼­±¤,2021-03-31 07:00,9.9,0,.2,0,,,58.1
752,¼­±¤,2021-03-31 08:00,14.6,0,.1,0,,,44
752,¼­±¤,2021-03-31 09:00,16.9,87.4,.5,0,,,36.6
752,¼­±¤,2021-03-31 10:00,19.8,145.7,1.9,0,,,26.3
752,¼­±¤,2021-03-31 11:00,20.5,127.9,2.6,0,,,31.1
752,¼­±¤,2021-03-31 12:00,19.7,139.5,2.7,0,,,37.4
752,¼­±¤,2021-03-31 13:00,20.1,119.3,3.3,0,,,33.9
752,¼­±¤,2021-03-31 14:00,18.9,119,2.6,0,,,38.4
752,¼­±¤,2021-03-31 15:00,18.5,118.6,2.6,0,,,38.7
752,¼­±¤,2021-03-31 16:00,18.2,121.9,1.1,0,,,42.8
752,¼­±¤,2021-03-31 17:00,17.7,0,.2,0,,,44
752,¼­±¤,2021-03-31 18:00,16.2,0,0,0,,,68.2
752,¼­±¤,2021-03-31 19:00,15.1,39.7,.8,0,,,73.6
752,¼­±¤,2021-03-31 20:00,14.6,0,0,0,,,70.3
752,¼­±¤,2021-03-31 21:00,14.7,0,.1,0,,,61.8
752,¼­±¤,2021-03-31 22:00,13.6,349.4,1.4,0,,,59.4
752,¼­±¤,2021-03-31 23:00,14.1,24.6,.8,0,,,62.7
752,¼­±¤,2021-04-01 00:00,13.7,23.2,2.1,0,,,63.8
752,¼­±¤,2021-04-01 01:00,12.9,40.3,2.1,0,,,73.4
752,¼­±¤,2021-04-01 02:00,13.1,39.8,1.6,0,,,61.8
752,¼­±¤,2021-04-01 03:00,13.5,63.7,.9,0,,,57.5
752,¼­±¤,2021-04-01 04:00,13.9,44.3,1.6,0,,,49.6
752,¼­±¤,2021-04-01 05:00,13.3,28.5,1.6,0,,,57.7
752,¼­±¤,2021-04-01 06:00,13.2,78,1.2,0,,,59.1
752,¼­±¤,2021-04-01 07:00,17.7,98.5,4.2,0,,,15
752,¼­±¤,2021-04-01 08:00,15.5,0,0,0,,,47.3
752,¼­±¤,2021-04-01 09:00,16.1,240,.8,0,,,52.6
752,¼­±¤,2021-04-01 10:00,20.2,115.6,2.8,0,,,27.2
752,¼­±¤,2021-04-01 11:00,19.5,116.9,3.4,0,,,34.6
752,¼­±¤,2021-04-01 12:00,17.6,280.9,1,0,,,56.3
752,¼­±¤,2021-04-01 13:00,19.6,98.7,2.5,0,,,32.8
752,¼­±¤,2021-04-01 14:00,19.6,111.6,2.9,0,,,31.5
752,¼­±¤,2021-04-01 15:00,17.3,87.6,2.5,0,,,57.4
752,¼­±¤,2021-04-01 16:00,15.7,27.6,1.2,.5,,,76.1
752,¼­±¤,2021-04-01 17:00,15.9,105.2,1.7,1,,,73.7
752,¼­±¤,2021-04-01 18:00,14.9,72.3,3.9,2.5,,,79.8
752,¼­±¤,2021-04-01 19:00,15.2,87.6,4.5,2.5,,,79.7
752,¼­±¤,2021-04-01 20:00,13.3,55.8,2.2,1.5,,,86.7
752,¼­±¤,2021-04-01 21:00,15.5,94.9,5.1,0,,,76.1
752,¼­±¤,2021-04-01 22:00,16.1,96.5,4.9,0,,,70.1
752,¼­±¤,2021-04-01 23:00,15.5,93.5,5.6,1,,,77.8
752,¼­±¤,2021-04-02 00:00,15.8,85.4,4.6,0,,,67.4
752,¼­±¤,2021-04-02 01:00,15.2,96.4,6.8,1.5,,,73.2
752,¼­±¤,2021-04-02 02:00,16.7,88.3,5.1,1,,,67.3
752,¼­±¤,2021-04-02 03:00,17.8,96,5.6,0,,,58.6
752,¼­±¤,2021-04-02 04:00,16.6,102.8,5.5,0,,,68.7
752,¼­±¤,2021-04-02 05:00,17.1,110.3,7,0,,,67.7
752,¼­±¤,2021-04-02 06:00,17.5,110.8,7.5,0,,,65
752,¼­±¤,2021-04-02 07:00,17.4,102.9,6.9,0,,,66.4
752,¼­±¤,2021-04-02 08:00,17.9,106.9,7.2,0,,,63.3
752,¼­±¤,2021-04-02 09:00,18.2,114.3,8.3,0,,,64.8
752,¼­±¤,2021-04-02 10:00,19.1,113.1,7.4,0,,,60.8
752,¼­±¤,2021-04-02 11:00,19.8,105.7,7.4,0,,,59.6
752,¼­±¤,2021-04-02 12:00,20.1,102.9,7.2,0,,,56.9
752,¼­±¤,2021-04-02 13:00,19.7,107.9,7.7,0,,,57.6
752,¼­±¤,2021-04-02 14:00,20.1,105,7.9,0,,,58.9
752,¼­±¤,2021-04-02 15:00,19.6,106.8,7.4,0,,,60.3
752,¼­±¤,2021-04-02 16:00,19.1,109.9,5.9,0,,,63.4
752,¼­±¤,2021-04-02 17:00,18.9,106.9,7.6,0,,,65.3
752,¼­±¤,2021-04-02 18:00,18.8,108.4,6.5,0,,,66.8
752,¼­±¤,2021-04-02 19:00,18.8,111.2,6.2,0,,,70.1
752,¼­±¤,2021-04-02 20:00,18.6,112,6.5,0,,,70.6
752,¼­±¤,2021-04-02 21:00,18.5,109.9,6.2,0,,,73.5
752,¼­±¤,2021-04-02 22:00,18.2,109.1,6.7,.5,,,78.5
752,¼­±¤,2021-04-02 23:00,17.9,105.5,6.4,0,,,79.9
752,¼­±¤,2021-04-03 00:00,17.9,107.8,6.1,0,,,81.1
752,¼­±¤,2021-04-03 01:00,17,110.6,5.4,0,,,87.2
752,¼­±¤,2021-04-03 02:00,16.9,106.8,6.1,0,,,90.1
752,¼­±¤,2021-04-03 03:00,16.8,106.9,6.6,.5,,,89.9
752,¼­±¤,2021-04-03 04:00,17.5,106.4,5.5,0,,,86.7
752,¼­±¤,2021-04-03 05:00,16.9,114.8,4.9,.5,,,91.4
752,¼­±¤,2021-04-03 06:00,16.9,116.2,5,.5,,,93.7
752,¼­±¤,2021-04-03 07:00,17.1,120.5,4.5,.5,,,93.5
752,¼­±¤,2021-04-03 08:00,17.2,123.1,4.9,2,,,95.4
752,¼­±¤,2021-04-03 09:00,17.3,127.2,4.2,2.5,,,95.6
752,¼­±¤,2021-04-03 10:00,17.3,132.8,5,2,,,96.4
752,¼­±¤,2021-04-03 11:00,17.3,125.2,4.3,3.5,,,96.4
752,¼­±¤,2021-04-03 12:00,17.3,121.6,4.5,4.5,,,96.8
752,¼­±¤,2021-04-03 13:00,17.5,140.1,4.2,7,,,96.8
752,¼­±¤,2021-04-03 14:00,17.3,144,3.9,3,,,97.4
752,¼­±¤,2021-04-03 15:00,17,156.7,2.7,1.5,,,97.2
752,¼­±¤,2021-04-03 16:00,16.4,201.2,2.1,.5,,,97.2
752,¼­±¤,2021-04-03 17:00,15.7,172.2,1.3,0,,,98.1
752,¼­±¤,2021-04-03 18:00,15,199.9,1.6,0,,,98.6
752,¼­±¤,2021-04-03 19:00,13.1,272.5,1.3,0,,,98.8
752,¼­±¤,2021-04-03 20:00,13.1,269.9,1.2,.5,,,98.9
752,¼­±¤,2021-04-03 21:00,12.6,286.7,1.2,0,,,98.9
752,¼­±¤,2021-04-03 22:00,12.5,283.7,1.4,0,,,99
752,¼­±¤,2021-04-03 23:00,12.4,308.1,1.3,0,,,99
752,¼­±¤,2021-04-04 00:00,11.7,338,3.4,0,,,99
752,¼­±¤,2021-04-04 01:00,11.2,323.7,3.9,0,,,99
752,¼­±¤,2021-04-04 02:00,10.2,323.2,4.6,.5,,,99
752,¼­±¤,2021-04-04 03:00,9.9,335.3,6,.5,,,99
752,¼­±¤,2021-04-04 04:00,9.9,336.8,5.2,0,,,98.8
752,¼­±¤,2021-04-04 05:00,9.8,333.2,4.8,0,,,98.8
752,¼­±¤,2021-04-04 06:00,9.5,330.4,5.1,0,,,98.8
752,¼­±¤,2021-04-04 07:00,9.6,329.3,4.9,0,,,98.7
752,¼­±¤,2021-04-04 08:00,9.8,326.1,5.2,0,,,98.7
752,¼­±¤,2021-04-04 09:00,9.7,330.6,4.9,0,,,98.5
752,¼­±¤,2021-04-04 10:00,9.9,326.4,5.9,0,,,96.6
752,¼­±¤,2021-04-04 11:00,9.7,330.8,5.9,0,,,93.5
752,¼­±¤,2021-04-04 12:00,9.7,331.8,5.6,0,,,92.8
752,¼­±¤,2021-04-04 13:00,9.6,328.4,5,0,,,93.6
752,¼­±¤,2021-04-04 14:00,9.6,333.3,5.5,0,,,93.4
752,¼­±¤,2021-04-04 15:00,9.7,335.5,5.6,0,,,93.3
752,¼­±¤,2021-04-04 16:00,9.7,329.6,3.5,0,,,92.5
752,¼­±¤,2021-04-04 17:00,9.6,347.1,2.1,0,,,93.4
752,¼­±¤,2021-04-04 18:00,9.8,2.7,3.2,.5,,,94.5
752,¼­±¤,2021-04-04 19:00,9.9,4.8,2.8,0,,,95.6
752,¼­±¤,2021-04-04 20:00,9.9,355,4,0,,,95.8
752,¼­±¤,2021-04-04 21:00,10.1,354.1,3.3,0,,,95.2
752,¼­±¤,2021-04-04 22:00,9.8,344.6,2,0,,,95
752,¼­±¤,2021-04-04 23:00,9.6,331.7,1.6,0,,,95.4
752,¼­±¤,2021-04-05 00:00,9.5,12.9,2.9,.5,,,94.8
752,¼­±¤,2021-04-05 01:00,9.4,357.9,6.1,0,,,93.1
752,¼­±¤,2021-04-05 02:00,9.4,354.6,7.2,0,,,91.5
752,¼­±¤,2021-04-05 03:00,9.3,356.1,4.9,0,,,92.9
752,¼­±¤,2021-04-05 04:00,9.6,356,3.3,0,,,93.5
752,¼­±¤,2021-04-05 05:00,9.4,295.2,1.6,0,,,96.1
752,¼­±¤,2021-04-05 06:00,9.8,22.6,2.4,0,,,91.7
752,¼­±¤,2021-04-05 07:00,9.8,6.8,2.8,0,,,87.8
752,¼­±¤,2021-04-05 08:00,11.8,24.3,3.3,0,,,74.6
752,¼­±¤,2021-04-05 09:00,12.7,12.8,3.3,0,,,74.4
752,¼­±¤,2021-04-05 10:00,13.4,28.9,4.2,0,,,62.7
752,¼­±¤,2021-04-05 11:00,14.6,14.5,4.3,0,,,55.1
752,¼­±¤,2021-04-05 12:00,14.6,3.3,5.2,0,,,49.4
752,¼­±¤,2021-04-05 13:00,15.9,36.9,3.2,0,,,49.2
752,¼­±¤,2021-04-05 14:00,14.9,7.2,4.9,0,,,30.5
752,¼­±¤,2021-04-05 15:00,15.3,34.3,4.8,0,,,28.4
752,¼­±¤,2021-04-05 16:00,14.5,354.8,4.5,0,,,24.5
752,¼­±¤,2021-04-05 17:00,14.2,177.9,4,0,,,38.5
752,¼­±¤,2021-04-05 18:00,13,221.5,1.7,0,,,46.5
752,¼­±¤,2021-04-05 19:00,10.4,298.6,1.5,0,,,60.1
752,¼­±¤,2021-04-05 20:00,8.7,0,.3,0,,,66.4
752,¼­±¤,2021-04-05 21:00,9.8,62.2,2.4,0,,,58.8
752,¼­±¤,2021-04-05 22:00,8.2,32,1.4,0,,,67.9
752,¼­±¤,2021-04-05 23:00,8.7,19.5,2.8,0,,,66.7
752,¼­±¤,2021-04-06 00:00,9.2,20.6,2.6,0,,,72
752,¼­±¤,2021-04-06 01:00,9.3,37.5,2.6,0,,,68.1
752,¼­±¤,2021-04-06 02:00,9.3,24.7,1.7,0,,,72.6
752,¼­±¤,2021-04-06 03:00,9.9,317.4,2.4,0,,,73.2
752,¼­±¤,2021-04-06 04:00,10.3,356.7,3.5,0,,,71.1
752,¼­±¤,2021-04-06 05:00,10.6,348.4,4.6,0,,,70.7
752,¼­±¤,2021-04-06 06:00,10.6,.6,2.2,0,,,70.7
752,¼­±¤,2021-04-06 07:00,10.7,356.4,3.2,0,,,73.1
752,¼­±¤,2021-04-06 08:00,11.9,350.7,3.2,0,,,69.4
752,¼­±¤,2021-04-06 09:00,14.4,358.9,1.8,0,,,59.4
752,¼­±¤,2021-04-06 10:00,15.6,327.4,3,0,,,55.6
752,¼­±¤,2021-04-06 11:00,16.3,338.5,3,0,,,51
752,¼­±¤,2021-04-06 12:00,16.2,327,5.3,0,,,56.5
752,¼­±¤,2021-04-06 13:00,16.7,329.5,4.7,0,,,52.4
752,¼­±¤,2021-04-06 14:00,16.7,329.6,3.3,0,,,52.4
752,¼­±¤,2021-04-06 15:00,16.4,341.4,3.5,0,,,43
752,¼­±¤,2021-04-06 16:00,15.1,327.7,4.5,0,,,53.1
752,¼­±¤,2021-04-06 17:00,13.5,339.2,3.9,0,,,51.2
752,¼­±¤,2021-04-06 18:00,12.3,7.6,3.4,0,,,53.1
752,¼­±¤,2021-04-06 19:00,11.2,11.8,2.7,0,,,53.1
752,¼­±¤,2021-04-06 20:00,10.8,9,3.4,0,,,57.3
752,¼­±¤,2021-04-06 21:00,10.7,2,4.6,0,,,59.9
752,¼­±¤,2021-04-06 22:00,10.2,6.5,3.4,0,,,52.8
752,¼­±¤,2021-04-06 23:00,11.1,5.4,4.3,0,,,45.5
752,¼­±¤,2021-04-07 00:00,11.7,5.8,3.7,0,,,44.3
752,¼­±¤,2021-04-07 01:00,11.3,7.4,3.5,0,,,42.7
752,¼­±¤,2021-04-07 02:00,11.7,7.2,3.3,0,,,40.8
752,¼­±¤,2021-04-07 03:00,11.1,7.7,2.8,0,,,44.7
752,¼­±¤,2021-04-07 04:00,11.1,2.2,2.4,0,,,44
752,¼­±¤,2021-04-07 05:00,11,7.1,2.6,0,,,44.6
752,¼­±¤,2021-04-07 06:00,11.2,11.3,2.8,0,,,45.1
752,¼­±¤,2021-04-07 07:00,11.7,12.2,2.9,0,,,46.6
752,¼­±¤,2021-04-07 08:00,13.3,11.1,3.6,0,,,44.3
752,¼­±¤,2021-04-07 09:00,14.8,359.9,2.3,0,,,43.7
752,¼­±¤,2021-04-07 10:00,15.8,6.9,3.6,0,,,42.2
752,¼­±¤,2021-04-07 11:00,16.8,358.8,3.2,0,,,43.6
752,¼­±¤,2021-04-07 12:00,17.8,339.7,2.5,0,,,40.7
752,¼­±¤,2021-04-07 13:00,17.7,1.5,5.4,0,,,39
752,¼­±¤,2021-04-07 14:00,17.7,3,4.6,0,,,38.6
752,¼­±¤,2021-04-07 15:00,16.8,6.8,4.1,0,,,41.8
752,¼­±¤,2021-04-07 16:00,16.4,353.9,3.6,0,,,44.1
752,¼­±¤,2021-04-07 17:00,15.6,2.4,3.8,0,,,47.7
752,¼­±¤,2021-04-07 18:00,14.2,353.3,2.8,0,,,54.8
752,¼­±¤,2021-04-07 19:00,12.8,356.3,2.9,0,,,59.7
752,¼­±¤,2021-04-07 20:00,12.9,5,3.7,0,,,52.1
752,¼­±¤,2021-04-07 21:00,12.8,3.8,3.5,0,,,46.9
752,¼­±¤,2021-04-07 22:00,13.1,358.9,2.9,0,,,40.2
752,¼­±¤,2021-04-07 23:00,13.8,5.5,3.8,0,,,31.6
752,¼­±¤,2021-04-08 00:00,13.9,4,4.4,0,,,29.5
752,¼­±¤,2021-04-08 01:00,13.7,10.2,2,0,,,28.3
752,¼­±¤,2021-04-08 02:00,13.7,7.7,3,0,,,28.1
752,¼­±¤,2021-04-08 03:00,13.9,2.1,3.2,0,,,26.8
752,¼­±¤,2021-04-08 04:00,12.9,352.2,2.5,0,,,44.9
752,¼­±¤,2021-04-08 05:00,11.4,343,3.6,0,,,75.6
752,¼­±¤,2021-04-08 06:00,11.5,351,1.8,0,,,56.6
752,¼­±¤,2021-04-08 07:00,10.6,346,2.7,0,,,75.1
752,¼­±¤,2021-04-08 08:00,12.1,329.9,2.5,0,,,60.3
752,¼­±¤,2021-04-08 09:00,13.7,356,4.2,0,,,37.1
752,¼­±¤,2021-04-08 10:00,14.6,8.1,4.9,0,,,34.1
752,¼­±¤,2021-04-08 11:00,15.3,10.1,4.3,0,,,27.9
752,¼­±¤,2021-04-08 12:00,16.7,348.8,2.9,0,,,30.8
752,¼­±¤,2021-04-08 13:00,17.4,330.6,3.8,0,,,28.2
752,¼­±¤,2021-04-08 14:00,16.6,344.7,3.3,0,,,30.5
752,¼­±¤,2021-04-08 15:00,15.6,.7,3.1,0,,,27.7
752,¼­±¤,2021-04-08 16:00,15,1.3,3.2,0,,,27.3
752,¼­±¤,2021-04-08 17:00,13.3,6.7,4.1,0,,,41.7
