瘤痢,瘤痢疙,老矫,扁柯(∑C),浅氢(deg),浅加(m/s),碍荐樊(mm),泅瘤扁拘(hPa),秦搁扁拘(hPa),嚼档(%)
862,价寸,2021-04-23 04:00,16.7,91.5,2.7,0,992,1015,91.1
862,价寸,2021-04-23 05:00,16.3,84.7,3.5,0,991.6,1014.6,93.9
862,价寸,2021-04-23 06:00,16,78.4,3.3,0,992,1015.1,93.4
862,价寸,2021-04-23 07:00,15.9,77.8,3.7,0,992.6,1015.7,90.3
862,价寸,2021-04-23 08:00,16.4,92.9,4.3,0,992.9,1015.9,90.6
862,价寸,2021-04-23 09:00,16.9,90.2,5.3,0,993.4,1016.4,89.2
862,价寸,2021-04-23 10:00,17.6,88.4,5.6,0,993.9,1016.8,86.9
862,价寸,2021-04-23 11:00,19.5,99.6,6.2,0,993.7,1016.3,81.6
862,价寸,2021-04-23 12:00,21.4,99,5.5,0,993.3,1015.9,76.2
862,价寸,2021-04-23 13:00,21.3,86.9,6,0,992.9,1015.5,72.3
862,价寸,2021-04-23 14:00,21.4,89.2,6.1,0,992.6,1015.2,70.2
862,价寸,2021-04-23 15:00,21.2,87.4,5,0,992.1,1014.7,75.5
862,价寸,2021-04-23 16:00,18.6,81.3,4.4,0,992.3,1015,84.5
862,价寸,2021-04-23 17:00,18.5,88.4,5,0,992.5,1015.2,84.1
862,价寸,2021-04-23 18:00,16.8,87,4.4,0,993.2,1016.2,89.7
862,价寸,2021-04-23 19:00,16,83.7,4.4,0,993.6,1016.7,94
862,价寸,2021-04-23 20:00,15.6,85.9,4.1,0,994.3,1017.5,94.8
862,价寸,2021-04-23 21:00,15.5,81.2,3.6,0,994.9,1018.1,94.4
862,价寸,2021-04-23 22:00,15.4,81.4,2.9,0,995.4,1018.6,93.8
862,价寸,2021-04-23 23:00,15.1,74.6,3.1,0,995.4,1018.7,96.1
862,价寸,2021-04-24 00:00,14.9,73.4,3.2,0,995.6,1018.9,96.2
862,价寸,2021-04-24 01:00,14.7,83.8,3,0,995.4,1018.7,96.4
862,价寸,2021-04-24 02:00,14.7,83.7,3.5,0,995,1018.3,97.1
862,价寸,2021-04-24 03:00,14.7,76.3,3.5,0,994.7,1018,98.5
862,价寸,2021-04-24 04:00,14.9,90.9,3.2,0,994.8,1018.1,99.2
862,价寸,2021-04-24 05:00,15,77.2,3.1,0,994.7,1018,99.7
862,价寸,2021-04-24 06:00,15,72,2.8,0,995.1,1018.4,99.9
862,价寸,2021-04-24 07:00,15.2,77.3,2.7,0,995.7,1018.9,99.9
862,价寸,2021-04-24 08:00,15.2,62.6,3.6,0,996.4,1019.7,99.9
862,价寸,2021-04-24 09:00,15.5,82.9,3.1,0,996.8,1020,99
862,价寸,2021-04-24 10:00,16.1,82,2.9,0,996.9,1020.1,96.8
862,价寸,2021-04-24 11:00,16.8,88.2,3.6,0,996.9,1020,94.6
862,价寸,2021-04-24 12:00,16.9,88.1,3.5,0,996.7,1019.7,93.4
862,价寸,2021-04-24 13:00,16.9,83.1,3.3,0,996.2,1019.2,93.6
862,价寸,2021-04-24 14:00,17.5,96.9,3.7,0,996.3,1019.2,91.2
862,价寸,2021-04-24 15:00,19.9,96.6,3.1,0,995.4,1018.2,86.1
862,价寸,2021-04-24 16:00,18.6,95.5,3.6,0,995.3,1018.1,85.5
862,价寸,2021-04-24 17:00,19.1,92.4,3.2,0,994.9,1017.6,88.1
862,价寸,2021-04-24 18:00,17.4,89.6,2.4,0,995,1017.9,92.6
862,价寸,2021-04-24 19:00,16.7,117.3,2.3,0,995.1,1018.1,95.7
862,价寸,2021-04-24 20:00,15.9,126.4,1.7,0,995.5,1018.6,98.5
862,价寸,2021-04-24 21:00,15.2,117.4,1.1,0,995.8,1019.1,99.9
862,价寸,2021-04-24 22:00,15,0,.2,0,996.3,1019.6,99.9
862,价寸,2021-04-24 23:00,15.2,303.2,1.2,0,996.2,1019.5,99.9
862,价寸,2021-04-25 00:00,14.7,254.2,.6,0,995.9,1019.2,99.9
862,价寸,2021-04-25 01:00,13.4,236,1.1,0,995.3,1018.6,99.9
862,价寸,2021-04-25 02:00,12.2,249.8,1.3,0,994.8,1018.3,99.9
862,价寸,2021-04-25 03:00,12.9,255.4,2.3,0,994.7,1018.1,97.9
862,价寸,2021-04-25 04:00,13.2,261.2,2.7,0,994.4,1017.7,83.8
862,价寸,2021-04-25 05:00,13.4,279.5,3.7,0,994.5,1017.8,99.4
862,价寸,2021-04-25 06:00,14.1,270.1,2.7,0,994.6,1017.8,85.4
862,价寸,2021-04-25 07:00,15.4,272.4,2.9,0,995.2,1018.4,62.9
862,价寸,2021-04-25 08:00,17.4,287,3.8,0,995.4,1018.3,55.8
862,价寸,2021-04-25 09:00,19.7,307.6,2.9,0,995.7,1018.6,48.4
862,价寸,2021-04-25 10:00,20,312.1,3.1,0,995.8,1018.6,49.8
862,价寸,2021-04-25 11:00,20.5,326.3,3.4,0,996.1,1018.9,47.8
862,价寸,2021-04-25 12:00,19.4,357.1,4.5,0,996.6,1019.3,49.1
862,价寸,2021-04-25 13:00,19.1,55.7,3.8,0,996,1018.7,72.4
862,价寸,2021-04-25 14:00,18.2,59.3,3.9,0,995.9,1018.7,73.3
862,价寸,2021-04-25 15:00,17.2,57.4,5.1,0,995.7,1018.7,76.7
862,价寸,2021-04-25 16:00,17.4,68.1,3.7,0,995.5,1018.4,72.3
862,价寸,2021-04-25 17:00,16.9,87.6,4.6,0,995.8,1018.8,78.9
862,价寸,2021-04-25 18:00,16.6,87.3,3.9,0,995.9,1019,79.6
862,价寸,2021-04-25 19:00,14.6,91.6,2.4,0,996.2,1019.5,88
862,价寸,2021-04-25 20:00,14.4,74,2.1,0,996.9,1020.2,91.8
862,价寸,2021-04-25 21:00,14.2,78.7,2.5,0,997.5,1020.8,92.1
862,价寸,2021-04-25 22:00,13.6,80.1,2.3,0,997.7,1021.1,90.5
862,价寸,2021-04-25 23:00,13.7,79.4,2.6,0,998.2,1021.6,87.9
862,价寸,2021-04-26 00:00,13.9,78,2.5,0,998.4,1021.7,88.6
862,价寸,2021-04-26 01:00,13.6,76.9,3.3,0,998.1,1021.5,86.6
862,价寸,2021-04-26 02:00,13.2,68.3,2.9,0,997.7,1021.1,87.5
862,价寸,2021-04-26 03:00,12.7,76.2,2.9,0,997.4,1020.9,86.3
862,价寸,2021-04-26 04:00,12.5,71.1,2.2,0,997.3,1020.8,84.7
862,价寸,2021-04-26 05:00,12.5,65.4,2.8,0,997.4,1020.9,84.7
862,价寸,2021-04-26 06:00,12.5,72.4,3.2,0,997.8,1021.3,83.7
862,价寸,2021-04-26 07:00,13.1,73.2,2.8,0,998.1,1021.5,82.1
862,价寸,2021-04-26 08:00,14.6,73.8,3.4,0,998.4,1021.8,77.1
862,价寸,2021-04-26 09:00,15.6,62.6,4.6,0,998.7,1022,72
862,价寸,2021-04-26 10:00,16.1,62.7,4.8,0,998.7,1021.9,69.1
862,价寸,2021-04-26 11:00,17,73.8,4.9,0,998.8,1021.9,64.4
862,价寸,2021-04-26 12:00,17.7,79.3,5.1,0,998.7,1021.7,57.9
862,价寸,2021-04-26 13:00,18.2,81.3,5.3,0,998.3,1021.2,60.6
862,价寸,2021-04-26 14:00,18.9,88.2,4.9,0,998,1020.8,53.8
862,价寸,2021-04-26 15:00,18.5,93.1,4.8,0,997.2,1020,57.1
862,价寸,2021-04-26 16:00,18.1,88.1,5,0,997,1019.9,62.4
862,价寸,2021-04-26 17:00,17,73.4,4.1,0,996.9,1019.9,65.9
862,价寸,2021-04-26 18:00,15.9,76.2,3.3,0,997,1020.2,69.2
862,价寸,2021-04-26 19:00,14,70.1,1.8,0,997.4,1020.7,78.8
862,价寸,2021-04-26 20:00,12.1,138.1,.6,0,997.7,1021.2,88.8
862,价寸,2021-04-26 21:00,11,0,.2,0,998.1,1021.8,95.2
862,价寸,2021-04-26 22:00,12.3,120.2,2.1,0,998,1021.5,91.5
862,价寸,2021-04-26 23:00,12.4,155.6,1,0,998.1,1021.6,86.8
862,价寸,2021-04-27 00:00,11.1,150.5,.9,0,998,1021.7,90.2
862,价寸,2021-04-27 01:00,12.1,143.7,1.2,0,997.6,1021.1,85.7
862,价寸,2021-04-27 02:00,11,164.5,1.1,0,996.9,1020.5,90.1
862,价寸,2021-04-27 03:00,11.5,159.1,1,0,996.5,1020.1,91.1
862,价寸,2021-04-27 04:00,10.2,0,.4,0,996.5,1020.2,95.7
862,价寸,2021-04-27 05:00,9.9,0,.4,0,996.4,1020.2,98.8
862,价寸,2021-04-27 06:00,9.5,183.3,.5,0,996.5,1020.2,99.9
862,价寸,2021-04-27 07:00,13.1,155.3,1.1,0,996.3,1019.7,92.2
862,价寸,2021-04-27 08:00,15.9,105.1,2.7,0,996.3,1019.5,79.2
862,价寸,2021-04-27 09:00,16.5,112.9,3.1,0,996.2,1019.3,73.8
862,价寸,2021-04-27 10:00,17.1,113.9,3.6,0,996.1,1019.1,75.8
862,价寸,2021-04-27 11:00,18.4,128.7,3.2,0,996,1018.8,70
862,价寸,2021-04-27 12:00,20.5,136.8,2.9,0,995.6,1018.4,67.5
862,价寸,2021-04-27 13:00,20.7,140.8,3.5,0,995.2,1017.9,63.1
862,价寸,2021-04-27 14:00,21.2,140.4,4.2,0,994.7,1017.3,66.6
862,价寸,2021-04-27 15:00,20.3,159.1,1.8,0,994.3,1017.1,68.5
862,价寸,2021-04-27 16:00,18.9,139,3.3,0,993.6,1016.3,78
862,价寸,2021-04-27 17:00,18.6,127.6,2,0,993.7,1016.4,78.9
862,价寸,2021-04-27 18:00,17.4,236.9,1.7,0,994.1,1017,88.6
862,价寸,2021-04-27 19:00,16.8,299.7,1.1,0,995.2,1018.2,82.2
862,价寸,2021-04-27 20:00,15.9,227.4,1.7,0,995.8,1019,88.2
862,价寸,2021-04-27 21:00,14.9,154.2,2.4,.5,994.8,1018.1,97.8
862,价寸,2021-04-27 22:00,14.3,132.7,1.6,0,995.1,1018.3,91.1
862,价寸,2021-04-27 23:00,13.7,201.3,1.5,0,996,1019.3,91.5
862,价寸,2021-04-28 00:00,13.2,174,1,0,995.8,1019.2,97.8
862,价寸,2021-04-28 01:00,13.9,138,1.5,0,995.5,1018.8,93.2
862,价寸,2021-04-28 02:00,15.1,154.7,2.2,0,994.8,1018,90.7
862,价寸,2021-04-28 03:00,15,181.8,2.2,0,995.2,1018.5,91.3
862,价寸,2021-04-28 04:00,14.8,283.5,2.3,0,995.4,1018.7,93
862,价寸,2021-04-28 05:00,14.3,0,.4,0,995.3,1018.5,96.7
862,价寸,2021-04-28 06:00,13.8,251.4,.6,0,994.8,1018.1,99.7
862,价寸,2021-04-28 07:00,14.5,0,.2,0,994.9,1018.1,99.9
862,价寸,2021-04-28 08:00,15.6,334.6,1.5,0,995.6,1018.8,96.1
862,价寸,2021-04-28 09:00,15.8,322,1.7,0,995.6,1018.8,94.7
862,价寸,2021-04-28 10:00,17.5,308.5,1.8,0,995,1017.9,82.7
862,价寸,2021-04-28 11:00,18.6,348.9,.7,0,995,1017.8,77
862,价寸,2021-04-28 12:00,20.1,32.5,1.9,0,994.6,1017.4,76.3
862,价寸,2021-04-28 13:00,20,359.8,2.6,0,993.6,1016.4,74.1
862,价寸,2021-04-28 14:00,19.1,354.5,3,0,993.4,1016.1,75.5
862,价寸,2021-04-28 15:00,19,11,1.9,0,992.4,1015.1,74.6
862,价寸,2021-04-28 16:00,20,21.7,2,0,991.6,1014.3,72
862,价寸,2021-04-28 17:00,18.7,312.7,2.8,0,991.9,1014.6,75.2
862,价寸,2021-04-28 18:00,16.7,310,2.5,0,992.1,1015.1,85.7
862,价寸,2021-04-28 19:00,16.1,291.7,2,0,991.9,1014.9,87.5
862,价寸,2021-04-28 20:00,15.3,205.2,.9,0,991.4,1014.5,88.8
862,价寸,2021-04-28 21:00,15.3,186,2.2,0,991.4,1014.5,90.6
862,价寸,2021-04-28 22:00,14.6,140.9,.7,0,991.6,1014.8,93.2
862,价寸,2021-04-28 23:00,14.2,0,.2,0,991.1,1014.2,97.6
862,价寸,2021-04-29 00:00,14.1,358.5,.6,0,990.1,1013.2,99.9
862,价寸,2021-04-29 01:00,13.4,0,.1,0,989.9,1013.1,99.9
862,价寸,2021-04-29 02:00,13.3,0,.3,0,989,1012.2,99.9
862,价寸,2021-04-29 03:00,15,270.8,3.5,0,988.1,1011.2,91.4
862,价寸,2021-04-29 04:00,13.8,281.8,2.3,0,988,1011.1,99.9
862,价寸,2021-04-29 05:00,13.7,284.2,1.6,0,986.9,1010,99.9
862,价寸,2021-04-29 06:00,13.6,290.8,3.2,0,987,1010.1,99.9
862,价寸,2021-04-29 07:00,13.8,294.5,3.4,0,986.7,1009.8,99.9
862,价寸,2021-04-29 08:00,14.7,284.9,6.9,0,986.4,1009.5,93.8
862,价寸,2021-04-29 09:00,15.9,277.2,5.9,0,986.1,1009,88
862,价寸,2021-04-29 10:00,18.3,290.4,6.2,0,985.9,1008.5,72.7
862,价寸,2021-04-29 11:00,20,299.7,3.7,0,986,1008.6,61.7
862,价寸,2021-04-29 12:00,20.9,283,4.7,0,985.4,1007.9,47
862,价寸,2021-04-29 13:00,21.5,289,4.6,0,985,1007.4,43.6
862,价寸,2021-04-29 14:00,21.5,291,3.5,0,984.4,1006.8,38.3
862,价寸,2021-04-29 15:00,21.9,321.3,2.4,0,984.1,1006.4,38.3
862,价寸,2021-04-29 16:00,22,299.8,1.8,0,983.5,1005.8,38.5
862,价寸,2021-04-29 17:00,21.4,33.9,1.2,0,983.4,1005.8,47.7
862,价寸,2021-04-29 18:00,20.5,98.5,2.7,0,983.2,1005.7,55.8
862,价寸,2021-04-29 19:00,18.1,209,1.7,0,982.8,1005.4,49
862,价寸,2021-04-29 20:00,15.6,133.6,4.2,0,981.8,1004.7,74.4
862,价寸,2021-04-29 21:00,16.2,229.9,2.7,0,982,1004.8,47.9
862,价寸,2021-04-29 22:00,17.3,197.5,4.2,0,981.6,1004.2,50.6
862,价寸,2021-04-29 23:00,17.7,222,6,0,984.6,1007.3,51.8
862,价寸,2021-04-30 00:00,18.5,233.3,4.4,0,985.3,1007.9,45
862,价寸,2021-04-30 01:00,12.5,184.2,3.5,3,984.6,1007.8,94.9
862,价寸,2021-04-30 02:00,13.4,179.9,2.6,0,983.1,1006.1,83.3
862,价寸,2021-04-30 03:00,14.3,169.5,3.4,0,982.1,1005,87.6
862,价寸,2021-04-30 04:00,15.1,178,2.5,0,981.9,1004.8,83
862,价寸,2021-04-30 05:00,14,189.5,2.2,0,982.4,1005.4,93.5
862,价寸,2021-04-30 06:00,14.5,221.8,1.8,0,983,1005.9,86.5
862,价寸,2021-04-30 07:00,15.1,260.8,2.4,0,983.4,1006.4,88.5
862,价寸,2021-04-30 08:00,16.1,273.5,4.4,0,984.1,1007,73.8
862,价寸,2021-04-30 09:00,17.4,276.7,4.3,0,984.4,1007.1,55
862,价寸,2021-04-30 10:00,18.2,261.3,5.8,0,984.9,1007.5,46.3
862,价寸,2021-04-30 11:00,19.5,276.8,5.2,0,985.3,1007.7,39.7
862,价寸,2021-04-30 12:00,18,293.5,5.1,0,985.5,1008.1,64.2
862,价寸,2021-04-30 13:00,18.6,292.5,4.8,0,985.5,1008.1,56.9
862,价寸,2021-04-30 14:00,18.3,301.3,4.2,0,985.3,1007.9,64.7
862,价寸,2021-04-30 15:00,18.7,300.1,3.7,0,985,1007.5,66.7
862,价寸,2021-04-30 16:00,18.8,299.9,4.1,0,984,1006.5,61.4
862,价寸,2021-04-30 17:00,18.1,318.8,2.5,0,983.8,1006.4,57.2
862,价寸,2021-04-30 18:00,16.1,342.8,1.2,0,983.9,1006.8,53.8
862,价寸,2021-04-30 19:00,14.5,300.5,2.2,0,984.8,1007.8,57
862,价寸,2021-04-30 20:00,9.7,205.4,.9,1.5,985.5,1009,95.6
862,价寸,2021-04-30 21:00,8.4,147.3,.5,0,985.3,1008.9,99.9
862,价寸,2021-04-30 22:00,10,336.8,1,.5,985.2,1008.7,93.6
862,价寸,2021-04-30 23:00,9.9,86.6,1.6,3.5,984.7,1008.2,99.9
862,价寸,2021-05-01 00:00,10.1,89.9,3,1.5,981.6,1005,99.9
862,价寸,2021-05-01 01:00,10.7,157.7,1.2,4.5,981.9,1005.2,99.9
862,价寸,2021-05-01 02:00,10.7,116.4,1.8,7.5,981.8,1005.1,99.9
862,价寸,2021-05-01 03:00,10.7,107.4,1.2,.5,979.5,1002.8,99.9
862,价寸,2021-05-01 04:00,11.5,0,.3,0,979.4,1002.6,99.9
862,价寸,2021-05-01 05:00,11.7,0,.4,0,980.4,1003.6,99.9
862,价寸,2021-05-01 06:00,11.3,172.4,.5,0,981.1,1004.3,99.9
862,价寸,2021-05-01 07:00,11.9,200.8,.8,0,982,1005.2,99.9
862,价寸,2021-05-01 08:00,12.8,305.5,2.1,0,982.7,1005.8,99.9
862,价寸,2021-05-01 09:00,11.8,298.5,5.1,0,983.5,1006.7,99.9
862,价寸,2021-05-01 10:00,10.9,291.1,5.5,0,984.4,1007.8,99.9
862,价寸,2021-05-01 11:00,10.9,296,4.5,0,985.4,1008.8,97.9
862,价寸,2021-05-01 12:00,12,296.1,6.1,0,985.5,1008.8,83.8
862,价寸,2021-05-01 13:00,13.4,293.8,5.5,0,985.6,1008.7,81.9
862,价寸,2021-05-01 14:00,12.8,291,7.2,0,985.5,1008.7,79.9
862,价寸,2021-05-01 15:00,12.5,286.8,8.2,0,985.7,1008.9,75.5
862,价寸,2021-05-01 16:00,13.4,293,6.6,0,985.6,1008.7,65.2
862,价寸,2021-05-01 17:00,12,300.1,8,0,986.2,1009.5,71.7
862,价寸,2021-05-01 18:00,12.1,292,5.9,0,986.7,1010,74.1
862,价寸,2021-05-01 19:00,11,292.5,5.9,0,987.5,1010.9,78.9
862,价寸,2021-05-01 20:00,10.6,291.9,4.9,0,988.4,1011.9,80.3
862,价寸,2021-05-01 21:00,10.7,286,4.8,0,989.2,1012.7,75.9
862,价寸,2021-05-01 22:00,10.6,290.3,3.6,0,990.1,1013.6,78.7
862,价寸,2021-05-01 23:00,10.7,288.2,4.3,0,990.1,1013.6,86.1
862,价寸,2021-05-02 00:00,10.2,268.5,3.6,0,990,1013.6,87.1
862,价寸,2021-05-02 01:00,9.7,259.9,3.2,0,989.9,1013.5,87.2
862,价寸,2021-05-02 02:00,10,255.9,3.7,0,989.5,1013.1,85.6
862,价寸,2021-05-02 03:00,10.1,262.4,2.5,0,989.9,1013.5,86.5
862,价寸,2021-05-02 04:00,9.8,261.4,1.8,0,989.6,1013.2,89.2
862,价寸,2021-05-02 05:00,10.7,300.4,3.4,0,990.3,1013.8,85.3
862,价寸,2021-05-02 06:00,11.1,286.2,4.8,0,990.8,1014.3,84.7
862,价寸,2021-05-02 07:00,11.6,291.2,4.4,0,991.8,1015.3,79.8
862,价寸,2021-05-02 08:00,12.8,305.1,5.6,0,992.7,1016,75.1
862,价寸,2021-05-02 09:00,13,300.7,6.2,0,992.8,1016.1,77.1
862,价寸,2021-05-02 10:00,13.4,305.2,7.1,0,993.2,1016.5,76.9
862,价寸,2021-05-02 11:00,13.8,301.2,6.3,0,994.4,1017.7,75.1
862,价寸,2021-05-02 12:00,13.6,300.7,6.3,0,994.9,1018.2,75.8
862,价寸,2021-05-02 13:00,14.6,295.8,5.6,0,995.1,1018.4,72.3
862,价寸,2021-05-02 14:00,14.7,302.2,5.9,0,995,1018.3,75.8
862,价寸,2021-05-02 15:00,14.7,293.3,5.6,0,994.7,1018,74
862,价寸,2021-05-02 16:00,14.3,289.6,6.3,0,994.9,1018.1,74.6
862,价寸,2021-05-02 17:00,14.5,296.8,4.7,0,994.7,1017.9,71.7
862,价寸,2021-05-02 18:00,13.4,287.3,5,0,995,1018.3,76.5
862,价寸,2021-05-02 19:00,12.2,265.6,3,0,995.7,1019.2,81.6
862,价寸,2021-05-02 20:00,10.6,282.1,3.4,0,996.8,1020.5,91.3
862,价寸,2021-05-02 21:00,10.3,277.5,3.7,0,997.2,1020.9,92.1
862,价寸,2021-05-02 22:00,9.7,270.5,1.4,0,997.1,1020.9,93.6
862,价寸,2021-05-02 23:00,8.1,150.6,.5,0,996.8,1020.7,99.7
862,价寸,2021-05-03 00:00,6.7,172.6,1,0,997.3,1021.3,99.9
862,价寸,2021-05-03 01:00,9.7,264.3,3.3,0,997.2,1021,93.3
862,价寸,2021-05-03 02:00,9.4,269.7,2.1,0,996.7,1020.4,92.9
862,价寸,2021-05-03 03:00,9.6,263.8,2.5,0,996.8,1020.6,91.9
862,价寸,2021-05-03 04:00,7.6,147.4,.8,0,996.4,1020.3,97.6
862,价寸,2021-05-03 05:00,7.1,135.4,1.7,0,995.9,1019.9,99.9
862,价寸,2021-05-03 06:00,9.8,163.2,2.2,0,996.2,1020,96.5
862,价寸,2021-05-03 07:00,11.4,174.8,1.4,0,997.2,1020.8,92.8
862,价寸,2021-05-03 08:00,14.5,138.1,1.5,0,997.3,1020.6,83.7
862,价寸,2021-05-03 09:00,15.8,121.8,3.6,0,997.4,1020.6,74.6
862,价寸,2021-05-03 10:00,17.2,117.8,3.1,0,997.3,1020.3,70.2
862,价寸,2021-05-03 11:00,17.8,135.2,3.6,0,997.2,1020.1,64.9
862,价寸,2021-05-03 12:00,18.3,123.5,4.4,0,996.7,1019.6,68.2
862,价寸,2021-05-03 13:00,18.3,157,2.8,0,995.9,1018.7,67.2
862,价寸,2021-05-03 14:00,18.8,143,3.6,0,995.6,1018.4,67.8
862,价寸,2021-05-03 15:00,18.8,144.2,3.7,0,995,1017.7,64.1
862,价寸,2021-05-03 16:00,18,152.3,2.6,0,994.8,1017.6,66.1
862,价寸,2021-05-03 17:00,16.8,137.9,2.7,0,994.3,1017.3,72.4
862,价寸,2021-05-03 18:00,16.1,140.3,2.9,0,994.2,1017.3,80.2
862,价寸,2021-05-03 19:00,15.4,118.6,2.9,0,993.7,1016.9,81.3
862,价寸,2021-05-03 20:00,14.9,254.8,2.2,0,994,1017.2,83.6
862,价寸,2021-05-03 21:00,15.1,204,2.4,0,993.5,1016.7,87.5
862,价寸,2021-05-03 22:00,15.4,218.1,2.2,0,993.7,1016.9,85.3
862,价寸,2021-05-03 23:00,15.6,223.4,2.1,0,993.2,1016.3,79.2
862,价寸,2021-05-04 00:00,15.7,231.7,2.8,0,993.3,1016.4,81.4
862,价寸,2021-05-04 01:00,16.1,114.6,3.7,0,992.7,1015.8,85.7
862,价寸,2021-05-04 02:00,16.4,143.1,3.2,0,992.5,1015.5,90.1
862,价寸,2021-05-04 03:00,16.8,140.1,3.3,0,992.7,1015.7,89.9
862,价寸,2021-05-04 04:00,16.9,128.3,3.2,0,992.4,1015.3,89.9
862,价寸,2021-05-04 05:00,17,22.1,1.7,0,991.7,1014.6,91
862,价寸,2021-05-04 06:00,17.2,250.2,2,0,992,1014.9,92.3
862,价寸,2021-05-04 07:00,17.5,128.6,3.9,0,991.5,1014.3,93.8
862,价寸,2021-05-04 08:00,17.8,132.4,3.5,0,991.4,1014.2,93.7
862,价寸,2021-05-04 09:00,18.4,131.4,2.9,0,991.2,1013.9,92.1
862,价寸,2021-05-04 10:00,18.7,149,4.3,0,990.1,1012.7,92.2
862,价寸,2021-05-04 11:00,18.7,143.1,5.2,0,990.2,1012.9,94.8
862,价寸,2021-05-04 12:00,18.7,132.9,5.1,0,989.9,1012.5,94.6
862,价寸,2021-05-04 13:00,18.5,123.7,5.6,0,988.2,1010.8,98.3
862,价寸,2021-05-04 14:00,18.2,123.2,7,2,985.8,1008.4,99.9
862,价寸,2021-05-04 15:00,17.7,133.3,7.9,9.5,984.7,1007.4,99.9
862,价寸,2021-05-04 16:00,18.2,128.9,6.9,16.5,983.7,1006.3,99.9
862,价寸,2021-05-04 17:00,18.6,144.9,7.6,20.5,982.7,1005.2,99.9
862,价寸,2021-05-04 18:00,18.8,132.4,6.4,26,982.7,1005.2,99.9
862,价寸,2021-05-04 19:00,19,131.2,3.4,5.5,982.8,1005.2,99.9
862,价寸,2021-05-04 20:00,19.1,182.7,2.3,2.5,983.2,1005.6,99.9
862,价寸,2021-05-04 21:00,18.7,142.8,2.3,.5,983.9,1006.4,99.9
862,价寸,2021-05-04 22:00,18.6,215.4,1.7,0,984,1006.5,99.9
862,价寸,2021-05-04 23:00,18.3,274.2,3.7,0,984.3,1006.9,99.9
862,价寸,2021-05-05 00:00,17,277.7,5.1,0,985.3,1008.1,98.9
862,价寸,2021-05-05 01:00,14.4,288,6.7,0,985.6,1008.6,99.9
862,价寸,2021-05-05 02:00,13.9,294.3,7.1,0,985.6,1008.6,99.9
862,价寸,2021-05-05 03:00,13.3,287.6,7.9,.5,985.4,1008.5,99.9
862,价寸,2021-05-05 04:00,13.1,287.1,6.4,0,986.8,1010,99.9
862,价寸,2021-05-05 05:00,12.8,288.3,6.4,0,987.9,1011.1,98.2
862,价寸,2021-05-05 06:00,12.2,295.1,4.5,0,989,1012.3,99.9
862,价寸,2021-05-05 07:00,12.4,291.6,4.8,0,989.5,1012.8,92.2
862,价寸,2021-05-05 08:00,13.7,294.6,4,0,991.2,1014.4,80.9
862,价寸,2021-05-05 09:00,16.2,294.5,4.5,0,992.1,1015.1,63.2
862,价寸,2021-05-05 10:00,17.3,304.2,5.3,0,992.5,1015.4,60.9
862,价寸,2021-05-05 11:00,18.7,304.3,6.1,0,992.7,1015.4,50.1
862,价寸,2021-05-05 12:00,20.5,297.1,5.6,0,992.8,1015.5,40.8
862,价寸,2021-05-05 13:00,20.2,297.3,5.8,0,993.4,1016.1,41
862,价寸,2021-05-05 14:00,20.6,297.6,6,0,993.2,1015.9,40.7
862,价寸,2021-05-05 15:00,19.2,300.4,6.2,0,993.2,1015.9,49.1
862,价寸,2021-05-05 16:00,18.2,290,6.3,0,993.4,1016.2,55.1
862,价寸,2021-05-05 17:00,18.1,291.4,5.4,0,993.6,1016.4,47
862,价寸,2021-05-05 18:00,17.7,284.8,4.7,0,994.1,1017,48.4
862,价寸,2021-05-05 19:00,15.9,289.7,3.4,0,994.5,1017.6,47.8
862,价寸,2021-05-05 20:00,12.1,241.1,.8,0,995.5,1019,62.4
862,价寸,2021-05-05 21:00,10.8,248,1.2,0,996.2,1019.9,66.1
862,价寸,2021-05-05 22:00,11.9,256.4,1.9,0,996.7,1020.2,56.2
862,价寸,2021-05-05 23:00,11.5,263.5,1.9,0,996.4,1020,55.9
862,价寸,2021-05-06 00:00,12,273.9,2.2,0,996.2,1019.7,46.3
862,价寸,2021-05-06 01:00,12.8,255.6,2.4,0,995.9,1019.3,41.4
862,价寸,2021-05-06 02:00,11.3,248.1,1.9,0,995.5,1019.1,49.2
862,价寸,2021-05-06 03:00,9.8,213,1.4,0,995.6,1019.4,56.2
862,价寸,2021-05-06 04:00,8,221.3,1.6,0,995.5,1019.4,72
862,价寸,2021-05-06 05:00,6.6,126.5,.8,0,995.7,1019.7,84.6
862,价寸,2021-05-06 06:00,9.8,188.1,1.3,0,995.9,1019.7,74
862,价寸,2021-05-06 07:00,13.5,173.4,2.2,0,996.4,1019.7,64.6
862,价寸,2021-05-06 08:00,17,172.5,2,0,996.4,1019.4,68.1
862,价寸,2021-05-06 09:00,18.9,167.2,2.4,0,996.7,1019.5,60.6
862,价寸,2021-05-06 10:00,20.4,116.4,3.3,0,996.3,1019.1,52.4
862,价寸,2021-05-06 11:00,21.4,131.3,2.7,0,996.3,1019,38.5
862,价寸,2021-05-06 12:00,21.1,122.1,4.2,0,995.6,1018.3,37.9
862,价寸,2021-05-06 13:00,21.9,131.5,3.2,0,994.7,1017.3,37.9
862,价寸,2021-05-06 14:00,22.1,122.2,3.3,0,994.3,1016.8,38
862,价寸,2021-05-06 15:00,21.3,139.3,3.2,0,993.6,1016.2,39.2
